textid|text|obscurity|density|lengthr
2041|You think cooking is a cute job, eh? Like mommy in the kitchen? Well, mommy never had to face the dinner rush where all the meals are different and none are simple with all the different cooking times and they must all arrive at the customer's table at exactly the same time, hot and perfect! Every second counts, and you cannot be mommy!|5.471182|4.2609053|5.668974
57|You know what they say: "For every good battle, you need a good adversary." And I felt that Gnasty, in spite of his misguided nature, was a worthy opponent.|6.4569607|7.3075156|3.1796026
1262|Oh yeah, but not like this one. This is a quality sound system. Probably all copper wiring, huh? So, uh, where are you from? Singapore? Hong Kong?|7.3803387|6.732469|2.9832788
898|Time changed, we're different, but my mind still says redundant things, can I not think? Will you love this part of me? My lover is the day I can't forget. Furthering my distance from you. Realistically I can't leave now but I'm okay as long as you keep me from going crazy, keep me from going crazy.|5.6455936|4.6985426|5.287135
959|We should be able to overcome anything as long as we work as one! As ambassador for the Marleyan government, I, Willy Tybur, wish for world peace! To the enemy forces of Paradis Island; this is a declaration of war!|6.154728|5.9514914|4.1911507
1888|Great Ptah, Khnemu, sacred priest of the temple of Ra and the keeper of truth. Crystalline spheres, the power of light grant us keys to the stars and the secrets of flight. Five shall be as One. We unlock the mysteries of knowledge and technology.|6.4399357|4.915231|4.6479154
2243|His brain took him back to a time when he was very little, all bundled up in a snowsuit. He and his mother were walking, hand in hand, mitten in mitten, when they both slipped on some ice and fell and rolled down a snow-covered hillside. They ended up at the bottom of the hill. He remembered he almost cried, but instead he laughed. His mother laughed, too.|5.290365|4.089006|5.8478484
155|He saw Forest and understood what Seer had meant. It was an illusion. It was a tangled knot of fears and deceits and dark struggles for power that had disguised itself and almost destroyed everything. Now it was unfolding, like a flower coming into bloom, radiant with possibility.|6.462614|4.1958704|5.073364
1667|Searching for my angel, I know I must believe I'm not wrong. Wanna hear her voice with no hesitation, just can't hear her voice. Searching for my angel. I know I'm sure now I'm not wrong. Wanna hear her voice with no hesitation. Still can't hear her voice.|6.052948|5.0839114|4.7662115
1552|1273 down the Rockefeller street, life is marchin' on, do you feel that? 1273 down the Rockefeller street, everything is more than surreal.|7.8519096|6.441381|2.8411136
2334|Breakthrough moments are often the result of many previous actions, which build up the potential required to unleash a major change. For example, bamboo can barely be seen for the first five years as it builds extensive root systems underground before exploding 90 feet into the air within six weeks.|6.9687405|3.3566353|5.287135
1696|Oh, I just love walking in the rain. There are two types that like this sort of thing. There is the sensitive creative sort who loves the feel of the rain on the face, like it was a washing away of all negative thoughts. Splashing through the puddles gives one a feeling that they are a giant crossing mighty oceans in one step. And of course, there's the other type who's just too dumb to come in out of the rain. Which one are you?|4.583971|3.858988|6.4046926
983|Earlier, kids had been playing hopscotch there, on the street that looked like oil-stained pages. When I arrived, I could still hear the echoes. The feet tapping the road. The children-voices laughing, and the smiles like salt, but decaying fast.|6.5992794|4.75113|4.634507
1229|If you want a child to share a toy, instead of asking, "Will you share?" ask, "Will you be a sharer?"|5.032381|10.493951|1.9960504
1581|Gordon Freeman in the flesh. Or rather, in the hazard suit. I took the liberty of relieving you of your weapons; most of them were government's property. As for the suit, I think you've earned it. The border world, Xen, is in our control for the time being, thanks to you. Quite a nasty piece of work you managed over there. I am impressed.|5.083544|4.5039477|5.687511
181|The giant amoeba slides along the kitchen floor. Extending a cytoplasmic pseudo pod, the protozoan engulfs a package of oatmeal cookies.|10.729752|3.732032|2.7789588
1695|What if a lesser human being - a Cates, or a Darwin - has the audacity to think that God might whisper to him? That an un-Brady thought might still be holy? Must men go to prison because they are at odds with the self-appointed prophet?|5.338749|6.1612616|4.4974384
1829|By completing all test courses, you have achieved Level C security clearance. You may now access all testing courses and three of Aperture Science's 176 restrooms.|7.727091|5.7545543|3.31244
1302|Welcome back. I hope everyone had a pleasant break. Some say that a career as a scream can designer is boring. Unchallenging. A waste of a monster's potential. Open your text books to chapter three. We will now plunge into the rich history of scream can design.|6.8300476|4.1738124|4.8301187
121|Even in the darkest and most cruel person, there is still a kernel of good. And within the most perfect champion, there is darkness. The question is, will one give in to the dark or the light? It's something we decide with every choice we make, every day that we exist. What might not be evil to you could be evil to someone else. Knowing this makes us powerful even without magic.|4.9326763|4.0616136|6.036651
